2021-09-10 15:11:32,008 - INFO - W_bits: 1 | A_bits: 1
2021-09-10 16:29:19,532 - INFO - EPOCH: 166 | Loss: 0.7391 | Accuracy: 74.2000%
2021-09-10 16:29:44,323 - INFO - EPOCH: 167 | Loss: 0.7548 | Accuracy: 74.4600%
2021-09-10 16:30:09,513 - INFO - EPOCH: 168 | Loss: 0.7410 | Accuracy: 74.1100%
2021-09-10 16:30:34,182 - INFO - EPOCH: 169 | Loss: 0.7216 | Accuracy: 74.9800%
2021-09-10 16:30:59,598 - INFO - EPOCH: 170 | Loss: 0.7336 | Accuracy: 74.5000%
2021-09-10 16:31:25,539 - INFO - EPOCH: 171 | Loss: 0.7242 | Accuracy: 75.1000%
2021-09-10 16:31:51,132 - INFO - EPOCH: 172 | Loss: 0.7749 | Accuracy: 73.0100%
2021-09-10 16:32:16,944 - INFO - EPOCH: 173 | Loss: 0.7226 | Accuracy: 74.8700%
2021-09-10 16:32:42,535 - INFO - EPOCH: 174 | Loss: 0.7118 | Accuracy: 75.4100%
2021-09-10 16:33:08,086 - INFO - EPOCH: 175 | Loss: 0.7233 | Accuracy: 75.1000%
2021-09-10 16:33:33,603 - INFO - EPOCH: 176 | Loss: 0.7192 | Accuracy: 75.2300%
2021-09-10 16:33:59,097 - INFO - EPOCH: 177 | Loss: 0.7396 | Accuracy: 74.4600%
2021-09-10 16:34:24,615 - INFO - EPOCH: 178 | Loss: 0.7677 | Accuracy: 73.6300%
2021-09-10 16:34:50,142 - INFO - EPOCH: 179 | Loss: 0.7432 | Accuracy: 74.8600%
2021-09-10 16:35:15,706 - INFO - EPOCH: 180 | Loss: 0.7249 | Accuracy: 75.1200%
2021-09-10 16:35:41,183 - INFO - EPOCH: 181 | Loss: 0.7417 | Accuracy: 74.4100%
2021-09-10 16:36:06,687 - INFO - EPOCH: 182 | Loss: 0.7041 | Accuracy: 75.4900%
2021-09-10 16:36:32,191 - INFO - EPOCH: 183 | Loss: 0.7198 | Accuracy: 75.2300%
2021-09-10 16:36:57,727 - INFO - EPOCH: 184 | Loss: 0.7075 | Accuracy: 75.5400%
2021-09-10 16:37:23,669 - INFO - EPOCH: 185 | Loss: 0.7146 | Accuracy: 75.3000%
2021-09-10 16:37:49,234 - INFO - EPOCH: 186 | Loss: 0.6967 | Accuracy: 75.6100%
2021-09-10 16:38:14,672 - INFO - EPOCH: 187 | Loss: 0.7358 | Accuracy: 74.5900%
2021-09-10 16:38:40,188 - INFO - EPOCH: 188 | Loss: 0.7028 | Accuracy: 75.9100%
2021-09-10 16:39:05,697 - INFO - EPOCH: 189 | Loss: 0.7199 | Accuracy: 75.1300%
2021-09-10 16:39:31,179 - INFO - EPOCH: 190 | Loss: 0.7096 | Accuracy: 75.5700%
2021-09-10 16:39:56,692 - INFO - EPOCH: 191 | Loss: 0.7007 | Accuracy: 75.8800%
2021-09-10 16:40:22,169 - INFO - EPOCH: 192 | Loss: 0.7375 | Accuracy: 74.3600%
2021-09-10 16:40:47,711 - INFO - EPOCH: 193 | Loss: 0.7127 | Accuracy: 75.6300%
2021-09-10 16:41:13,239 - INFO - EPOCH: 194 | Loss: 0.7289 | Accuracy: 74.8900%
2021-09-10 16:41:38,782 - INFO - EPOCH: 195 | Loss: 0.7388 | Accuracy: 74.6100%
2021-09-10 16:42:04,260 - INFO - EPOCH: 196 | Loss: 0.7807 | Accuracy: 73.2400%
2021-09-10 16:42:29,738 - INFO - EPOCH: 197 | Loss: 0.7480 | Accuracy: 74.3900%
2021-09-10 16:42:55,312 - INFO - EPOCH: 198 | Loss: 0.7500 | Accuracy: 74.3300%
2021-09-10 16:43:20,834 - INFO - EPOCH: 199 | Loss: 0.7064 | Accuracy: 75.2800%
2021-09-10 16:43:46,329 - INFO - EPOCH: 200 | Loss: 0.7282 | Accuracy: 74.2700%
2021-09-10 16:43:46,329 - INFO - Best_Acc: 75.9100%
2021-09-10 16:43:47,166 - INFO - W_bits: 1 | A_bits: 2
2021-09-10 16:44:13,148 - INFO - EPOCH: 1 | Loss: 1.7811 | Accuracy: 33.1200%
2021-09-10 16:44:39,528 - INFO - EPOCH: 2 | Loss: 1.6708 | Accuracy: 37.6900%
